date,time,kw,datetime,month,day,weekday,hour,temperature,precipitation,weather,humidity
2021/3/12,5:00,2843,2021-03-12 05:00:00,3,12,4,5,8.6,0.0,0.5,0.52
2021/3/12,6:00,3080,2021-03-12 06:00:00,3,12,4,6,8.1,0.0,0.5,0.48
2021/3/12,7:00,3278,2021-03-12 07:00:00,3,12,4,7,8.7,0.0,0.5,0.48
2021/3/12,8:00,3592,2021-03-12 08:00:00,3,12,4,8,10.8,0.0,0.3,0.45
2021/3/12,9:00,3750,2021-03-12 09:00:00,3,12,4,9,11.5,0.0,0.3,0.45
2021/3/12,10:00,3739,2021-03-12 10:00:00,3,12,4,10,13.6,0.0,0.3,0.51
2021/3/12,11:00,3669,2021-03-12 11:00:00,3,12,4,11,15.3,0.0,0.3,0.5
2021/3/12,12:00,3533,2021-03-12 12:00:00,3,12,4,12,16.4,0.0,0.3,0.51
2021/3/12,13:00,3599,2021-03-12 13:00:00,3,12,4,13,16.5,0.0,0.3,0.47
2021/3/12,14:00,3497,2021-03-12 14:00:00,3,12,4,14,16.8,0.0,0.5,0.53
2021/3/12,15:00,3473,2021-03-12 15:00:00,3,12,4,15,17.0,0.0,0.5,0.56
2021/3/12,16:00,3568,2021-03-12 16:00:00,3,12,4,16,16.4,0.0,0.5,0.62
2021/3/12,17:00,3603,2021-03-12 17:00:00,3,12,4,17,15.2,0.0,0.5,0.68
2021/3/12,18:00,3612,2021-03-12 18:00:00,3,12,4,18,14.5,0.0,0.5,0.73
2021/3/12,19:00,3495,2021-03-12 19:00:00,3,12,4,19,14.1,0.0,0.5,0.77
2021/3/12,20:00,3338,2021-03-12 20:00:00,3,12,4,20,14.1,0.0,0.5,0.77
2021/3/12,21:00,3185,2021-03-12 21:00:00,3,12,4,21,14.2,0.0,0.5,0.78
2021/3/12,22:00,3034,2021-03-12 22:00:00,3,12,4,22,13.8,0.0,0.5,0.81
2021/3/12,23:00,2870,2021-03-12 23:00:00,3,12,4,23,12.8,0.0,0.5,0.85
2021/3/13,0:00,2652,2021-03-13 00:00:00,3,13,5,0,11.8,0.0,0.5,0.88
2021/3/13,1:00,2556,2021-03-13 01:00:00,3,13,5,1,11.6,0.0,0.5,0.87
2021/3/13,2:00,2537,2021-03-13 02:00:00,3,13,5,2,11.6,0.0,0.5,0.8
2021/3/13,3:00,2538,2021-03-13 03:00:00,3,13,5,3,12.0,0.0,0.5,0.96
2021/3/13,4:00,2534,2021-03-13 04:00:00,3,13,5,4,10.4,2.0,0.5,0.97
2021/3/13,5:00,2564,2021-03-13 05:00:00,3,13,5,5,10.2,4.0,1.0,0.98
2021/3/13,6:00,2703,2021-03-13 06:00:00,3,13,5,6,10.7,5.5,1.0,0.98
2021/3/13,7:00,2959,2021-03-13 07:00:00,3,13,5,7,11.2,5.0,1.0,0.99
2021/3/13,8:00,3274,2021-03-13 08:00:00,3,13,5,8,11.0,10.5,1.0,0.99
2021/3/13,9:00,3492,2021-03-13 09:00:00,3,13,5,9,10.4,4.5,1.0,0.99
2021/3/13,10:00,3501,2021-03-13 10:00:00,3,13,5,10,11.1,1.5,1.0,0.99
2021/3/13,11:00,3465,2021-03-13 11:00:00,3,13,5,11,11.9,0.5,1.0,1.0
2021/3/13,12:00,3453,2021-03-13 12:00:00,3,13,5,12,13.2,2.0,1.0,0.96
2021/3/13,13:00,3486,2021-03-13 13:00:00,3,13,5,13,13.8,0.5,1.0,0.98
2021/3/13,14:00,3494,2021-03-13 14:00:00,3,13,5,14,13.2,6.5,1.0,0.96
2021/3/13,15:00,3457,2021-03-13 15:00:00,3,13,5,15,11.7,9.5,1.0,0.97
2021/3/13,16:00,3464,2021-03-13 16:00:00,3,13,5,16,11.6,1.0,1.0,0.98
2021/3/13,17:00,3534,2021-03-13 17:00:00,3,13,5,17,10.6,5.0,1.0,0.98
2021/3/13,18:00,3566,2021-03-13 18:00:00,3,13,5,18,10.7,5.0,1.0,0.96
2021/3/13,19:00,3454,2021-03-13 19:00:00,3,13,5,19,10.7,1.5,1.0,0.94
2021/3/13,20:00,3300,2021-03-13 20:00:00,3,13,5,20,10.7,0.5,0.0,0.89
2021/3/13,21:00,3124,2021-03-13 21:00:00,3,13,5,21,10.5,0.0,0.0,0.88
2021/3/13,22:00,2948,2021-03-13 22:00:00,3,13,5,22,10.3,0.0,0.0,0.91
2021/3/13,23:00,2786,2021-03-13 23:00:00,3,13,5,23,9.6,0.0,0.0,0.98
2021/3/14,0:00,2591,2021-03-14 00:00:00,3,14,6,0,8.4,0.0,0.0,0.97
2021/3/14,1:00,2493,2021-03-14 01:00:00,3,14,6,1,8.5,0.0,0.0,0.98
2021/3/14,2:00,2473,2021-03-14 02:00:00,3,14,6,2,8.5,0.0,0.0,0.89
2021/3/14,3:00,2473,2021-03-14 03:00:00,3,14,6,3,9.3,0.0,0.0,0.59
2021/3/14,4:00,2474,2021-03-14 04:00:00,3,14,6,4,11.2,0.0,0.0,0.56
2021/3/14,5:00,2502,2021-03-14 05:00:00,3,14,6,5,11.4,0.0,0.5,0.55
2021/3/14,6:00,2541,2021-03-14 06:00:00,3,14,6,6,11.1,0.0,0.5,0.5
2021/3/14,7:00,2579,2021-03-14 07:00:00,3,14,6,7,11.7,0.0,0.5,0.45
2021/3/14,8:00,2694,2021-03-14 08:00:00,3,14,6,8,13.4,0.0,0.0,0.37
2021/3/14,9:00,2837,2021-03-14 09:00:00,3,14,6,9,14.8,0.0,0.0,0.37
2021/3/14,10:00,2906,2021-03-14 10:00:00,3,14,6,10,15.7,0.0,0.0,0.35
2021/3/14,11:00,2952,2021-03-14 11:00:00,3,14,6,11,16.7,0.0,0.0,0.35
2021/3/14,12:00,2944,2021-03-14 12:00:00,3,14,6,12,16.8,0.0,0.0,0.3
2021/3/14,13:00,2856,2021-03-14 13:00:00,3,14,6,13,17.2,0.0,0.0,0.26
2021/3/14,14:00,2752,2021-03-14 14:00:00,3,14,6,14,17.1,0.0,0.0,0.29
2021/3/14,15:00,2702,2021-03-14 15:00:00,3,14,6,15,16.5,0.0,0.0,0.3
2021/3/14,16:00,2757,2021-03-14 16:00:00,3,14,6,16,15.4,0.0,0.0,0.31
2021/3/14,17:00,2975,2021-03-14 17:00:00,3,14,6,17,13.7,0.0,0.0,0.31
2021/3/14,18:00,3223,2021-03-14 18:00:00,3,14,6,18,12.5,0.0,0.0,0.33
2021/3/14,19:00,3242,2021-03-14 19:00:00,3,14,6,19,11.4,0.0,0.0,0.33
2021/3/14,20:00,3167,2021-03-14 20:00:00,3,14,6,20,10.7,0.0,0.0,0.37
2021/3/14,21:00,3043,2021-03-14 21:00:00,3,14,6,21,9.9,0.0,0.0,0.41
2021/3/14,22:00,2878,2021-03-14 22:00:00,3,14,6,22,9.1,0.0,0.0,0.38
2021/3/14,23:00,2722,2021-03-14 23:00:00,3,14,6,23,9.4,0.0,0.0,0.44
2021/3/15,0:00,2543,2021-03-15 00:00:00,3,15,0,0,8.9,0.0,0.0,0.43
2021/3/15,1:00,2456,2021-03-15 01:00:00,3,15,0,1,9.2,0.0,0.0,0.42
2021/3/15,2:00,2457,2021-03-15 02:00:00,3,15,0,2,9.0,0.0,0.0,0.42
2021/3/15,3:00,2490,2021-03-15 03:00:00,3,15,0,3,8.4,0.0,0.0,0.41
2021/3/15,4:00,2547,2021-03-15 04:00:00,3,15,0,4,8.8,0.0,0.0,0.43
2021/3/15,5:00,2717,2021-03-15 05:00:00,3,15,0,5,8.5,0.0,0.0,0.43
2021/3/15,6:00,2991,2021-03-15 06:00:00,3,15,0,6,8.9,0.0,0.0,0.41
2021/3/15,7:00,3201,2021-03-15 07:00:00,3,15,0,7,9.6,0.0,0.0,0.43
2021/3/15,8:00,3504,2021-03-15 08:00:00,3,15,0,8,11.3,0.0,0.0,0.41
2021/3/15,9:00,3633,2021-03-15 09:00:00,3,15,0,9,13.1,0.0,0.0,0.39
2021/3/15,10:00,3647,2021-03-15 10:00:00,3,15,0,10,14.7,0.0,0.0,0.37
2021/3/15,11:00,3667,2021-03-15 11:00:00,3,15,0,11,15.9,0.0,0.0,0.34
2021/3/15,12:00,3517,2021-03-15 12:00:00,3,15,0,12,16.6,0.0,0.0,0.31
2021/3/15,13:00,3528,2021-03-15 13:00:00,3,15,0,13,17.7,0.0,0.0,0.29
2021/3/15,14:00,3444,2021-03-15 14:00:00,3,15,0,14,18.6,0.0,0.0,0.26
2021/3/15,15:00,3374,2021-03-15 15:00:00,3,15,0,15,18.7,0.0,0.0,0.23
2021/3/15,16:00,3383,2021-03-15 16:00:00,3,15,0,16,18.0,0.0,0.0,0.26
2021/3/15,17:00,3413,2021-03-15 17:00:00,3,15,0,17,16.6,0.0,0.0,0.21
2021/3/15,18:00,3521,2021-03-15 18:00:00,3,15,0,18,15.4,0.0,0.0,0.23
2021/3/15,19:00,3441,2021-03-15 19:00:00,3,15,0,19,14.3,0.0,0.0,0.28
2021/3/15,20:00,3312,2021-03-15 20:00:00,3,15,0,20,12.7,0.0,0.0,0.31
2021/3/15,21:00,3194,2021-03-15 21:00:00,3,15,0,21,11.4,0.0,0.0,0.3
2021/3/15,22:00,3032,2021-03-15 22:00:00,3,15,0,22,11.9,0.0,0.0,0.34
2021/3/15,23:00,2855,2021-03-15 23:00:00,3,15,0,23,10.5,0.0,0.0,0.36
2021/3/16,0:00,2645,2021-03-16 00:00:00,3,16,1,0,9.7,0.0,0.0,0.37
2021/3/16,1:00,2555,2021-03-16 01:00:00,3,16,1,1,9.3,0.0,0.0,0.33
2021/3/16,2:00,2565,2021-03-16 02:00:00,3,16,1,2,10.0,0.0,0.0,0.41
2021/3/16,3:00,2583,2021-03-16 03:00:00,3,16,1,3,8.9,0.0,0.0,0.41
2021/3/16,4:00,2632,2021-03-16 04:00:00,3,16,1,4,9.0,0.0,0.0,0.45
2021/3/16,5:00,2803,2021-03-16 05:00:00,3,16,1,5,8.9,0.0,0.5,0.52
2021/3/16,6:00,2999,2021-03-16 06:00:00,3,16,1,6,7.8,0.0,0.5,0.51
2021/3/16,7:00,3219,2021-03-16 07:00:00,3,16,1,7,8.5,0.0,0.5,0.45
2021/3/16,8:00,3563,2021-03-16 08:00:00,3,16,1,8,11.4,0.0,0.5,0.42
2021/3/16,9:00,3649,2021-03-16 09:00:00,3,16,1,9,11.3,0.0,0.5,0.4
2021/3/16,10:00,3644,2021-03-16 10:00:00,3,16,1,10,12.8,0.0,0.5,0.38
2021/3/16,11:00,3688,2021-03-16 11:00:00,3,16,1,11,15.2,0.0,0.3,0.35
2021/3/16,12:00,3556,2021-03-16 12:00:00,3,16,1,12,20.0,0.0,0.3,0.35
2021/3/16,13:00,3524,2021-03-16 13:00:00,3,16,1,13,20.6,0.0,0.3,0.34
2021/3/16,14:00,3435,2021-03-16 14:00:00,3,16,1,14,21.1,0.0,0.3,0.36
2021/3/16,15:00,3364,2021-03-16 15:00:00,3,16,1,15,21.3,0.0,0.3,0.41
2021/3/16,16:00,3358,2021-03-16 16:00:00,3,16,1,16,20.7,0.0,0.3,0.5
2021/3/16,17:00,3350,2021-03-16 17:00:00,3,16,1,17,19.5,0.0,0.0,0.55
2021/3/16,18:00,3438,2021-03-16 18:00:00,3,16,1,18,18.4,0.0,0.0,0.58
2021/3/16,19:00,3330,2021-03-16 19:00:00,3,16,1,19,18.1,0.0,0.0,0.61
2021/3/16,20:00,3176,2021-03-16 20:00:00,3,16,1,20,16.9,0.0,0.3,0.65
2021/3/16,21:00,3033,2021-03-16 21:00:00,3,16,1,21,16.4,0.0,0.3,0.71
2021/3/16,22:00,2902,2021-03-16 22:00:00,3,16,1,22,15.0,0.0,0.3,0.53
2021/3/16,23:00,2747,2021-03-16 23:00:00,3,16,1,23,14.2,0.0,0.3,0.55
2021/3/17,0:00,2555,2021-03-17 00:00:00,3,17,2,0,13.6,0.0,0.3,0.57
2021/3/17,1:00,2468,2021-03-17 01:00:00,3,17,2,1,13.4,0.0,0.0,0.57
2021/3/17,2:00,2463,2021-03-17 02:00:00,3,17,2,2,12.5,0.0,0.0,0.53
2021/3/17,3:00,2484,2021-03-17 03:00:00,3,17,2,3,12.2,0.0,0.0,0.52
2021/3/17,4:00,2527,2021-03-17 04:00:00,3,17,2,4,11.5,0.0,0.0,0.52
2021/3/17,5:00,2650,2021-03-17 05:00:00,3,17,2,5,10.6,0.0,0.0,0.49
2021/3/17,6:00,2823,2021-03-17 06:00:00,3,17,2,6,10.5,0.0,0.0,0.48
2021/3/17,7:00,2984,2021-03-17 07:00:00,3,17,2,7,11.1,0.0,0.0,0.42
2021/3/17,8:00,3258,2021-03-17 08:00:00,3,17,2,8,12.8,0.0,0.0,0.36
2021/3/17,9:00,3474,2021-03-17 09:00:00,3,17,2,9,14.4,0.0,0.0,0.31
2021/3/17,10:00,3525,2021-03-17 10:00:00,3,17,2,10,15.8,0.0,0.0,0.29
2021/3/17,11:00,3542,2021-03-17 11:00:00,3,17,2,11,17.2,0.0,0.0,0.28
2021/3/17,12:00,3404,2021-03-17 12:00:00,3,17,2,12,18.2,0.0,0.0,0.24
2021/3/17,13:00,3482,2021-03-17 13:00:00,3,17,2,13,18.7,0.0,0.0,0.27
2021/3/17,14:00,3442,2021-03-17 14:00:00,3,17,2,14,19.2,0.0,0.3,0.28
2021/3/17,15:00,3349,2021-03-17 15:00:00,3,17,2,15,18.5,0.0,0.3,0.31
2021/3/17,16:00,3295,2021-03-17 16:00:00,3,17,2,16,17.4,0.0,0.3,0.3
2021/3/17,17:00,3319,2021-03-17 17:00:00,3,17,2,17,16.0,0.0,0.0,0.28
2021/3/17,18:00,3456,2021-03-17 18:00:00,3,17,2,18,14.4,0.0,0.0,0.33
2021/3/17,19:00,3389,2021-03-17 19:00:00,3,17,2,19,12.7,0.0,0.0,0.33
2021/3/17,20:00,3265,2021-03-17 20:00:00,3,17,2,20,11.6,0.0,0.0,0.33
2021/3/17,21:00,3136,2021-03-17 21:00:00,3,17,2,21,10.9,0.0,0.0,0.34
2021/3/17,22:00,2996,2021-03-17 22:00:00,3,17,2,22,10.3,0.0,0.0,0.36
2021/3/17,23:00,2828,2021-03-17 23:00:00,3,17,2,23,9.6,0.0,0.0,0.39
2021/3/18,0:00,2642,2021-03-18 00:00:00,3,18,3,0,9.0,0.0,0.0,0.4
2021/3/18,1:00,2546,2021-03-18 01:00:00,3,18,3,1,8.6,0.0,0.0,0.4
2021/3/18,2:00,2547,2021-03-18 02:00:00,3,18,3,2,8.3,0.0,0.0,0.44
2021/3/18,3:00,2575,2021-03-18 03:00:00,3,18,3,3,7.3,0.0,0.0,0.42
2021/3/18,4:00,2631,2021-03-18 04:00:00,3,18,3,4,7.4,0.0,0.0,0.42
2021/3/18,5:00,2773,2021-03-18 05:00:00,3,18,3,5,7.9,0.0,0.0,0.44
2021/3/18,6:00,2991,2021-03-18 06:00:00,3,18,3,6,7.4,0.0,0.0,0.43
2021/3/18,7:00,3150,2021-03-18 07:00:00,3,18,3,7,8.3,0.0,0.0,0.37
2021/3/18,8:00,3423,2021-03-18 08:00:00,3,18,3,8,9.6,0.0,0.0,0.37
2021/3/18,9:00,3617,2021-03-18 09:00:00,3,18,3,9,10.6,0.0,0.0,0.36
2021/3/18,10:00,3651,2021-03-18 10:00:00,3,18,3,10,13.1,0.0,0.0,0.31
2021/3/18,11:00,3649,2021-03-18 11:00:00,3,18,3,11,13.2,0.0,0.0,0.31
2021/3/18,12:00,3473,2021-03-18 12:00:00,3,18,3,12,15.9,0.0,0.0,0.35
2021/3/18,13:00,3495,2021-03-18 13:00:00,3,18,3,13,16.3,0.0,0.0,0.32
2021/3/18,14:00,3416,2021-03-18 14:00:00,3,18,3,14,16.4,0.0,0.0,0.37
2021/3/18,15:00,3349,2021-03-18 15:00:00,3,18,3,15,16.4,0.0,0.0,0.46
2021/3/18,16:00,3342,2021-03-18 16:00:00,3,18,3,16,16.3,0.0,0.0,0.59
2021/3/18,17:00,3346,2021-03-18 17:00:00,3,18,3,17,15.3,0.0,0.5,0.67
2021/3/18,18:00,3456,2021-03-18 18:00:00,3,18,3,18,14.9,0.0,0.5,0.69
2021/3/18,19:00,3363,2021-03-18 19:00:00,3,18,3,19,14.8,0.0,0.5,0.7
2021/3/18,20:00,3213,2021-03-18 20:00:00,3,18,3,20,14.2,0.0,0.0,0.73
2021/3/18,21:00,3074,2021-03-18 21:00:00,3,18,3,21,13.5,0.0,0.0,0.8
2021/3/18,22:00,2910,2021-03-18 22:00:00,3,18,3,22,12.4,0.0,0.0,0.78
2021/3/18,23:00,2745,2021-03-18 23:00:00,3,18,3,23,13.0,0.0,0.0,0.73
2021/3/19,0:00,2538,2021-03-19 00:00:00,3,19,4,0,13.5,0.0,0.0,0.71
2021/3/19,1:00,2461,2021-03-19 01:00:00,3,19,4,1,11.4,0.0,0.5,0.62
2021/3/19,2:00,2469,2021-03-19 02:00:00,3,19,4,2,10.6,0.0,0.5,0.64
2021/3/19,3:00,2491,2021-03-19 03:00:00,3,19,4,3,10.5,0.0,0.5,0.62
2021/3/19,4:00,2539,2021-03-19 04:00:00,3,19,4,4,10.2,0.0,0.5,0.55
2021/3/19,5:00,2652,2021-03-19 05:00:00,3,19,4,5,9.7,0.0,0.3,0.49
2021/3/19,6:00,2842,2021-03-19 06:00:00,3,19,4,6,9.6,0.0,0.3,0.45
2021/3/19,7:00,3035,2021-03-19 07:00:00,3,19,4,7,10.4,0.0,0.3,0.39
2021/3/19,8:00,3313,2021-03-19 08:00:00,3,19,4,8,12.4,0.0,0.3,0.46
2021/3/19,9:00,3506,2021-03-19 09:00:00,3,19,4,9,13.7,0.0,0.3,0.59
2021/3/19,10:00,3507,2021-03-19 10:00:00,3,19,4,10,13.1,0.0,0.3,0.57
2021/3/19,11:00,3519,2021-03-19 11:00:00,3,19,4,11,15.8,0.0,0.0,0.55
2021/3/19,12:00,3370,2021-03-19 12:00:00,3,19,4,12,16.3,0.0,0.0,0.53
2021/3/19,13:00,3437,2021-03-19 13:00:00,3,19,4,13,16.9,0.0,0.0,0.48
2021/3/19,14:00,3332,2021-03-19 14:00:00,3,19,4,14,16.6,0.0,0.0,0.49
2021/3/19,15:00,3313,2021-03-19 15:00:00,3,19,4,15,16.9,0.0,0.0,0.49
2021/3/19,16:00,3302,2021-03-19 16:00:00,3,19,4,16,16.1,0.0,0.0,0.57
2021/3/19,17:00,3299,2021-03-19 17:00:00,3,19,4,17,14.7,0.0,0.0,0.61
2021/3/19,18:00,3405,2021-03-19 18:00:00,3,19,4,18,13.3,0.0,0.0,0.63
2021/3/19,19:00,3330,2021-03-19 19:00:00,3,19,4,19,12.7,0.0,0.0,0.64
2021/3/19,20:00,3189,2021-03-19 20:00:00,3,19,4,20,12.2,0.0,0.3,0.68
2021/3/19,21:00,3053,2021-03-19 21:00:00,3,19,4,21,11.5,0.0,0.3,0.67
2021/3/19,22:00,2925,2021-03-19 22:00:00,3,19,4,22,12.0,0.0,0.3,0.66
2021/3/19,23:00,2768,2021-03-19 23:00:00,3,19,4,23,11.9,0.0,0.3,0.66
2021/3/20,0:00,2559,2021-03-20 00:00:00,3,20,5,0,11.6,0.0,0.3,0.68
2021/3/20,1:00,2463,2021-03-20 01:00:00,3,20,5,1,11.1,0.0,0.5,0.68
2021/3/20,2:00,2448,2021-03-20 02:00:00,3,20,5,2,11.1,0.0,0.5,0.66
2021/3/20,3:00,2455,2021-03-20 03:00:00,3,20,5,3,10.9,0.0,0.5,0.68
2021/3/20,4:00,2463,2021-03-20 04:00:00,3,20,5,4,10.9,0.0,0.5,0.67
2021/3/20,5:00,2479,2021-03-20 05:00:00,3,20,5,5,11.0,0.0,0.5,0.69
2021/3/20,6:00,2529,2021-03-20 06:00:00,3,20,5,6,11.0,0.0,0.5,0.7
2021/3/20,7:00,2666,2021-03-20 07:00:00,3,20,5,7,11.2,0.0,0.5,0.68
2021/3/20,8:00,2824,2021-03-20 08:00:00,3,20,5,8,11.6,0.0,0.5,0.66
2021/3/20,9:00,2920,2021-03-20 09:00:00,3,20,5,9,12.2,0.0,0.5,0.65
2021/3/20,10:00,2965,2021-03-20 10:00:00,3,20,5,10,13.0,0.0,0.5,0.62
2021/3/20,11:00,2941,2021-03-20 11:00:00,3,20,5,11,14.5,0.0,0.5,0.6
2021/3/20,12:00,2837,2021-03-20 12:00:00,3,20,5,12,15.9,0.0,0.5,0.57
2021/3/20,13:00,2846,2021-03-20 13:00:00,3,20,5,13,16.4,0.0,0.5,0.58
2021/3/20,14:00,2786,2021-03-20 14:00:00,3,20,5,14,17.4,0.0,0.5,0.57
2021/3/20,15:00,2760,2021-03-20 15:00:00,3,20,5,15,17.9,0.0,0.5,0.63
2021/3/20,16:00,2842,2021-03-20 16:00:00,3,20,5,16,17.1,0.0,0.5,0.66
2021/3/20,17:00,2985,2021-03-20 17:00:00,3,20,5,17,16.9,0.0,0.5,0.71
2021/3/20,18:00,3088,2021-03-20 18:00:00,3,20,5,18,16.0,0.0,0.5,0.71
2021/3/20,19:00,3058,2021-03-20 19:00:00,3,20,5,19,15.6,0.0,0.5,0.72
2021/3/20,20:00,2944,2021-03-20 20:00:00,3,20,5,20,15.9,0.0,0.5,0.76
2021/3/20,21:00,2790,2021-03-20 21:00:00,3,20,5,21,15.6,0.0,0.5,0.78
2021/3/20,22:00,2643,2021-03-20 22:00:00,3,20,5,22,15.6,0.0,0.5,0.8
2021/3/20,23:00,2522,2021-03-20 23:00:00,3,20,5,23,15.4,0.0,0.5,0.85
2021/3/21,0:00,2361,2021-03-21 00:00:00,3,21,6,0,14.9,0.0,0.5,0.85
2021/3/21,1:00,2277,2021-03-21 01:00:00,3,21,6,1,15.1,0.0,1.0,0.95
2021/3/21,2:00,2277,2021-03-21 02:00:00,3,21,6,2,14.6,0.0,1.0,0.97
2021/3/21,3:00,2292,2021-03-21 03:00:00,3,21,6,3,14.4,0.0,1.0,0.99
2021/3/21,4:00,2287,2021-03-21 04:00:00,3,21,6,4,14.5,0.0,1.0,1.0
2021/3/21,5:00,2286,2021-03-21 05:00:00,3,21,6,5,13.3,3.0,1.0,1.0
2021/3/21,6:00,2340,2021-03-21 06:00:00,3,21,6,6,13.1,0.5,1.0,1.0
2021/3/21,7:00,2482,2021-03-21 07:00:00,3,21,6,7,13.5,1.5,1.0,0.99
2021/3/21,8:00,2710,2021-03-21 08:00:00,3,21,6,8,15.9,3.5,1.0,0.98
2021/3/21,9:00,2883,2021-03-21 09:00:00,3,21,6,9,16.5,1.0,1.0,0.97
2021/3/21,10:00,2934,2021-03-21 10:00:00,3,21,6,10,17.0,1.0,1.0,0.97
2021/3/21,11:00,2944,2021-03-21 11:00:00,3,21,6,11,17.4,0.5,1.0,0.98
2021/3/21,12:00,2970,2021-03-21 12:00:00,3,21,6,12,17.7,3.0,1.0,0.98
2021/3/21,13:00,2914,2021-03-21 13:00:00,3,21,6,13,17.6,8.0,1.0,0.97
2021/3/21,14:00,2904,2021-03-21 14:00:00,3,21,6,14,18.0,8.0,1.0,0.97
2021/3/21,15:00,2914,2021-03-21 15:00:00,3,21,6,15,18.2,4.5,1.0,0.96
2021/3/21,16:00,2963,2021-03-21 16:00:00,3,21,6,16,18.5,2.5,1.0,0.96
2021/3/21,17:00,3081,2021-03-21 17:00:00,3,21,6,17,18.7,3.5,1.0,0.96
2021/3/21,18:00,3130,2021-03-21 18:00:00,3,21,6,18,18.7,4.5,1.0,0.92
2021/3/21,19:00,3043,2021-03-21 19:00:00,3,21,6,19,19.3,0.0,1.0,0.89
2021/3/21,20:00,2892,2021-03-21 20:00:00,3,21,6,20,19.7,0.0,0.5,0.94
2021/3/21,21:00,2734,2021-03-21 21:00:00,3,21,6,21,19.3,1.5,0.5,0.91
2021/3/21,22:00,2570,2021-03-21 22:00:00,3,21,6,22,19.3,0.0,0.5,0.87
2021/3/21,23:00,2446,2021-03-21 23:00:00,3,21,6,23,15.1,0.0,0.5,0.77
2021/3/22,0:00,2301,2021-03-22 00:00:00,3,22,0,0,14.9,0.0,0.5,0.72
2021/3/22,1:00,2231,2021-03-22 01:00:00,3,22,0,1,14.5,0.0,0.5,0.66
2021/3/22,2:00,2245,2021-03-22 02:00:00,3,22,0,2,14.2,0.0,0.5,0.79
2021/3/22,3:00,2282,2021-03-22 03:00:00,3,22,0,3,13.3,0.0,0.5,0.6
2021/3/22,4:00,2336,2021-03-22 04:00:00,3,22,0,4,13.2,0.0,0.5,0.56
2021/3/22,5:00,2442,2021-03-22 05:00:00,3,22,0,5,12.8,0.0,0.0,0.51
2021/3/22,6:00,2643,2021-03-22 06:00:00,3,22,0,6,11.9,0.0,0.0,0.48
2021/3/22,7:00,2955,2021-03-22 07:00:00,3,22,0,7,11.5,0.0,0.0,0.44
2021/3/22,8:00,3328,2021-03-22 08:00:00,3,22,0,8,11.5,0.0,0.3,0.42
2021/3/22,9:00,3495,2021-03-22 09:00:00,3,22,0,9,12.0,0.0,0.3,0.37
2021/3/22,10:00,3493,2021-03-22 10:00:00,3,22,0,10,14.2,0.0,0.3,0.34
2021/3/22,11:00,3529,2021-03-22 11:00:00,3,22,0,11,14.5,0.0,0.5,0.36
2021/3/22,12:00,3421,2021-03-22 12:00:00,3,22,0,12,15.0,0.0,0.5,0.35
2021/3/22,13:00,3478,2021-03-22 13:00:00,3,22,0,13,14.8,0.0,0.5,0.36
2021/3/22,14:00,3451,2021-03-22 14:00:00,3,22,0,14,14.2,0.0,0.5,0.33
2021/3/22,15:00,3472,2021-03-22 15:00:00,3,22,0,15,13.7,0.0,0.5,0.35
2021/3/22,16:00,3543,2021-03-22 16:00:00,3,22,0,16,13.0,0.0,0.5,0.43
2021/3/22,17:00,3593,2021-03-22 17:00:00,3,22,0,17,12.4,0.0,1.0,0.51
2021/3/22,18:00,3644,2021-03-22 18:00:00,3,22,0,18,11.3,0.0,1.0,0.6
2021/3/22,19:00,3540,2021-03-22 19:00:00,3,22,0,19,10.3,0.0,1.0,0.76
2021/3/22,20:00,3410,2021-03-22 20:00:00,3,22,0,20,8.9,0.0,1.0,0.69
2021/3/22,21:00,3245,2021-03-22 21:00:00,3,22,0,21,8.8,0.5,1.0,0.81
2021/3/22,22:00,3075,2021-03-22 22:00:00,3,22,0,22,7.8,0.0,1.0,0.79
2021/3/22,23:00,2884,2021-03-22 23:00:00,3,22,0,23,7.7,0.0,1.0,0.7
2021/3/23,0:00,2665,2021-03-23 00:00:00,3,23,1,0,8.1,0.0,1.0,0.49
2021/3/23,1:00,2559,2021-03-23 01:00:00,3,23,1,1,8.3,0.0,0.0,0.5
2021/3/23,2:00,2561,2021-03-23 02:00:00,3,23,1,2,7.6,0.0,0.0,0.48
2021/3/23,3:00,2598,2021-03-23 03:00:00,3,23,1,3,7.3,0.0,0.0,0.52
2021/3/23,4:00,2655,2021-03-23 04:00:00,3,23,1,4,6.7,0.0,0.0,0.52
2021/3/23,5:00,2801,2021-03-23 05:00:00,3,23,1,5,6.3,0.0,0.0,0.56
2021/3/23,6:00,2997,2021-03-23 06:00:00,3,23,1,6,5.7,0.0,0.0,0.49
2021/3/23,7:00,3151,2021-03-23 07:00:00,3,23,1,7,7.5,0.0,0.0,0.47
2021/3/23,8:00,3438,2021-03-23 08:00:00,3,23,1,8,9.1,0.0,0.0,0.39
2021/3/23,9:00,3663,2021-03-23 09:00:00,3,23,1,9,10.6,0.0,0.0,0.33
2021/3/23,10:00,3711,2021-03-23 10:00:00,3,23,1,10,11.9,0.0,0.0,0.34
2021/3/23,11:00,3701,2021-03-23 11:00:00,3,23,1,11,12.7,0.0,0.0,0.34
2021/3/23,12:00,3545,2021-03-23 12:00:00,3,23,1,12,14.2,0.0,0.0,0.33
2021/3/23,13:00,3564,2021-03-23 13:00:00,3,23,1,13,13.9,0.0,0.0,0.35
