date,time,kw,datetime,month,day,hour,weekday,temperature,precipitation,weather,humidity
2018/6/12,2:00,2406,2018-06-12 02:00:00,6,12,2,1,18.3,0.0,0.5,1.0
2018/6/12,3:00,2429,2018-06-12 03:00:00,6,12,3,1,18.3,0.0,0.5,1.0
2018/6/12,4:00,2453,2018-06-12 04:00:00,6,12,4,1,18.1,0.0,0.5,1.0
2018/6/12,5:00,2480,2018-06-12 05:00:00,6,12,5,1,18.3,0.0,0.5,1.0
2018/6/12,6:00,2651,2018-06-12 06:00:00,6,12,6,1,18.8,0.0,0.5,0.96
2018/6/12,7:00,2928,2018-06-12 07:00:00,6,12,7,1,19.6,0.0,0.5,0.92
2018/6/12,8:00,3280,2018-06-12 08:00:00,6,12,8,1,20.1,0.0,0.5,0.91
2018/6/12,9:00,3554,2018-06-12 09:00:00,6,12,9,1,20.9,0.0,0.5,0.9
2018/6/12,10:00,3614,2018-06-12 10:00:00,6,12,10,1,21.1,0.0,0.5,0.85
2018/6/12,11:00,3664,2018-06-12 11:00:00,6,12,11,1,23.0,0.0,0.5,0.85
2018/6/12,12:00,3532,2018-06-12 12:00:00,6,12,12,1,22.3,0.0,0.5,0.78
2018/6/12,13:00,3703,2018-06-12 13:00:00,6,12,13,1,23.9,0.0,0.5,0.72
2018/6/12,14:00,3744,2018-06-12 14:00:00,6,12,14,1,25.2,0.0,0.5,0.8
2018/6/12,15:00,3692,2018-06-12 15:00:00,6,12,15,1,24.5,0.0,0.5,0.8
2018/6/12,16:00,3687,2018-06-12 16:00:00,6,12,16,1,23.8,0.0,0.5,0.88
2018/6/12,17:00,3572,2018-06-12 17:00:00,6,12,17,1,20.8,0.0,0.5,0.9
2018/6/12,18:00,3528,2018-06-12 18:00:00,6,12,18,1,20.6,0.0,0.5,0.89
2018/6/12,19:00,3482,2018-06-12 19:00:00,6,12,19,1,20.0,0.0,0.5,0.89
2018/6/12,20:00,3316,2018-06-12 20:00:00,6,12,20,1,19.9,0.0,0.5,0.92
2018/6/12,21:00,3119,2018-06-12 21:00:00,6,12,21,1,19.5,0.0,0.5,0.95
2018/6/12,22:00,2977,2018-06-12 22:00:00,6,12,22,1,19.3,0.0,0.5,0.95
2018/6/12,23:00,2787,2018-06-12 23:00:00,6,12,23,1,19.2,0.0,0.5,0.97
2018/6/13,0:00,2557,2018-06-13 00:00:00,6,13,0,2,18.9,0.0,0.5,0.96
2018/6/13,1:00,2426,2018-06-13 01:00:00,6,13,1,2,18.9,0.0,0.5,0.95
2018/6/13,2:00,2387,2018-06-13 02:00:00,6,13,2,2,19.0,0.0,0.5,0.96
2018/6/13,3:00,2413,2018-06-13 03:00:00,6,13,3,2,18.8,0.0,0.5,0.99
2018/6/13,4:00,2431,2018-06-13 04:00:00,6,13,4,2,18.3,0.0,0.5,0.97
2018/6/13,5:00,2454,2018-06-13 05:00:00,6,13,5,2,18.5,0.0,0.5,0.93
2018/6/13,6:00,2599,2018-06-13 06:00:00,6,13,6,2,18.8,0.0,0.5,0.88
2018/6/13,7:00,2868,2018-06-13 07:00:00,6,13,7,2,19.3,0.0,0.5,0.81
2018/6/13,8:00,3232,2018-06-13 08:00:00,6,13,8,2,20.9,0.0,0.3,0.74
2018/6/13,9:00,3526,2018-06-13 09:00:00,6,13,9,2,21.8,0.0,0.3,0.69
2018/6/13,10:00,3640,2018-06-13 10:00:00,6,13,10,2,22.9,0.0,0.3,0.66
2018/6/13,11:00,3717,2018-06-13 11:00:00,6,13,11,2,23.4,0.0,0.3,0.56
2018/6/13,12:00,3570,2018-06-13 12:00:00,6,13,12,2,25.2,0.0,0.3,0.66
2018/6/13,13:00,3715,2018-06-13 13:00:00,6,13,13,2,24.2,0.0,0.3,0.67
2018/6/13,14:00,3722,2018-06-13 14:00:00,6,13,14,2,25.1,0.0,0.0,0.68
2018/6/13,15:00,3690,2018-06-13 15:00:00,6,13,15,2,24.2,0.0,0.0,0.68
2018/6/13,16:00,3675,2018-06-13 16:00:00,6,13,16,2,23.8,0.0,0.0,0.67
2018/6/13,17:00,3573,2018-06-13 17:00:00,6,13,17,2,23.8,0.0,0.5,0.75
2018/6/13,18:00,3538,2018-06-13 18:00:00,6,13,18,2,23.6,0.0,0.5,0.74
2018/6/13,19:00,3502,2018-06-13 19:00:00,6,13,19,2,22.6,0.0,0.5,0.77
2018/6/13,20:00,3324,2018-06-13 20:00:00,6,13,20,2,21.3,0.0,0.0,0.78
2018/6/13,21:00,3137,2018-06-13 21:00:00,6,13,21,2,21.1,0.0,0.0,0.77
2018/6/13,22:00,3011,2018-06-13 22:00:00,6,13,22,2,20.9,0.0,0.0,0.58
2018/6/13,23:00,2810,2018-06-13 23:00:00,6,13,23,2,20.5,0.0,0.0,0.56
2018/6/14,0:00,2580,2018-06-14 00:00:00,6,14,0,3,20.2,0.0,0.0,0.55
2018/6/14,1:00,2435,2018-06-14 01:00:00,6,14,1,3,19.8,0.0,0.5,0.58
2018/6/14,2:00,2395,2018-06-14 02:00:00,6,14,2,3,19.4,0.0,0.5,0.62
2018/6/14,3:00,2410,2018-06-14 03:00:00,6,14,3,3,19.3,0.0,0.5,0.63
2018/6/14,4:00,2415,2018-06-14 04:00:00,6,14,4,3,19.0,0.0,0.5,0.63
2018/6/14,5:00,2419,2018-06-14 05:00:00,6,14,5,3,19.3,0.0,0.5,0.61
2018/6/14,6:00,2567,2018-06-14 06:00:00,6,14,6,3,19.2,0.0,0.5,0.7
2018/6/14,7:00,2842,2018-06-14 07:00:00,6,14,7,3,19.4,0.0,0.5,0.79
2018/6/14,8:00,3169,2018-06-14 08:00:00,6,14,8,3,19.8,0.0,0.5,0.76
2018/6/14,9:00,3439,2018-06-14 09:00:00,6,14,9,3,20.6,0.0,0.5,0.76
2018/6/14,10:00,3556,2018-06-14 10:00:00,6,14,10,3,22.4,0.0,0.5,0.71
2018/6/14,11:00,3653,2018-06-14 11:00:00,6,14,11,3,22.0,0.0,0.3,0.69
2018/6/14,12:00,3525,2018-06-14 12:00:00,6,14,12,3,23.1,0.0,0.3,0.65
2018/6/14,13:00,3647,2018-06-14 13:00:00,6,14,13,3,24.1,0.0,0.3,0.7
2018/6/14,14:00,3649,2018-06-14 14:00:00,6,14,14,3,22.8,0.0,0.5,0.74
2018/6/14,15:00,3582,2018-06-14 15:00:00,6,14,15,3,21.8,0.0,0.5,0.75
2018/6/14,16:00,3560,2018-06-14 16:00:00,6,14,16,3,21.5,0.0,0.5,0.76
2018/6/14,17:00,3468,2018-06-14 17:00:00,6,14,17,3,20.7,0.0,0.5,0.76
2018/6/14,18:00,3491,2018-06-14 18:00:00,6,14,18,3,20.4,0.0,0.5,0.79
2018/6/14,19:00,3438,2018-06-14 19:00:00,6,14,19,3,20.1,0.0,0.5,0.81
2018/6/14,20:00,3274,2018-06-14 20:00:00,6,14,20,3,20.0,0.0,0.5,0.82
2018/6/14,21:00,3082,2018-06-14 21:00:00,6,14,21,3,20.0,0.0,0.5,0.83
2018/6/14,22:00,2964,2018-06-14 22:00:00,6,14,22,3,20.1,0.0,0.5,0.84
2018/6/14,23:00,2785,2018-06-14 23:00:00,6,14,23,3,19.9,0.0,0.5,0.84
2018/6/15,0:00,2581,2018-06-15 00:00:00,6,15,0,4,20.0,0.0,0.5,0.86
2018/6/15,1:00,2444,2018-06-15 01:00:00,6,15,1,4,19.8,0.0,0.5,0.83
2018/6/15,2:00,2401,2018-06-15 02:00:00,6,15,2,4,19.7,0.0,0.5,0.85
2018/6/15,3:00,2424,2018-06-15 03:00:00,6,15,3,4,19.4,0.0,0.5,0.87
2018/6/15,4:00,2453,2018-06-15 04:00:00,6,15,4,4,18.9,0.0,0.5,0.88
2018/6/15,5:00,2489,2018-06-15 05:00:00,6,15,5,4,18.9,0.0,1.0,0.91
2018/6/15,6:00,2658,2018-06-15 06:00:00,6,15,6,4,18.8,0.0,1.0,0.91
2018/6/15,7:00,2944,2018-06-15 07:00:00,6,15,7,4,18.9,0.0,1.0,0.91
2018/6/15,8:00,3278,2018-06-15 08:00:00,6,15,8,4,18.7,0.0,0.5,0.89
2018/6/15,9:00,3539,2018-06-15 09:00:00,6,15,9,4,19.3,0.0,0.5,0.96
2018/6/15,10:00,3581,2018-06-15 10:00:00,6,15,10,4,17.8,1.0,0.5,0.98
2018/6/15,11:00,3552,2018-06-15 11:00:00,6,15,11,4,17.2,5.0,1.0,0.97
2018/6/15,12:00,3352,2018-06-15 12:00:00,6,15,12,4,16.8,0.5,1.0,0.99
2018/6/15,13:00,3432,2018-06-15 13:00:00,6,15,13,4,16.4,1.0,1.0,0.99
2018/6/15,14:00,3448,2018-06-15 14:00:00,6,15,14,4,16.8,1.0,1.0,0.98
2018/6/15,15:00,3409,2018-06-15 15:00:00,6,15,15,4,16.7,0.5,1.0,0.97
2018/6/15,16:00,3426,2018-06-15 16:00:00,6,15,16,4,16.8,0.0,1.0,0.97
2018/6/15,17:00,3384,2018-06-15 17:00:00,6,15,17,4,16.6,0.0,1.0,0.95
2018/6/15,18:00,3364,2018-06-15 18:00:00,6,15,18,4,16.7,0.0,1.0,0.93
2018/6/15,19:00,3283,2018-06-15 19:00:00,6,15,19,4,16.5,0.0,1.0,0.92
2018/6/15,20:00,3138,2018-06-15 20:00:00,6,15,20,4,16.5,0.0,1.0,0.91
2018/6/15,21:00,2983,2018-06-15 21:00:00,6,15,21,4,16.6,0.0,1.0,0.91
2018/6/15,22:00,2862,2018-06-15 22:00:00,6,15,22,4,16.4,0.0,1.0,0.91
2018/6/15,23:00,2704,2018-06-15 23:00:00,6,15,23,4,16.1,0.0,1.0,0.97
2018/6/16,0:00,2507,2018-06-16 00:00:00,6,16,0,5,15.6,0.5,1.0,0.95
2018/6/16,1:00,2382,2018-06-16 01:00:00,6,16,1,5,15.2,0.0,1.0,0.89
2018/6/16,2:00,2341,2018-06-16 02:00:00,6,16,2,5,15.2,0.0,1.0,0.9
2018/6/16,3:00,2366,2018-06-16 03:00:00,6,16,3,5,15.1,0.0,1.0,1.0
2018/6/16,4:00,2375,2018-06-16 04:00:00,6,16,4,5,14.5,1.5,1.0,1.0
2018/6/16,5:00,2357,2018-06-16 05:00:00,6,16,5,5,14.5,1.5,0.5,0.97
2018/6/16,6:00,2423,2018-06-16 06:00:00,6,16,6,5,14.7,0.0,0.5,0.93
2018/6/16,7:00,2582,2018-06-16 07:00:00,6,16,7,5,14.6,0.0,0.5,0.91
2018/6/16,8:00,2820,2018-06-16 08:00:00,6,16,8,5,14.9,0.0,0.5,0.93
2018/6/16,9:00,2988,2018-06-16 09:00:00,6,16,9,5,14.9,0.0,0.5,0.91
2018/6/16,10:00,2990,2018-06-16 10:00:00,6,16,10,5,15.5,0.0,0.5,0.86
2018/6/16,11:00,2996,2018-06-16 11:00:00,6,16,11,5,16.1,0.0,0.5,0.78
2018/6/16,12:00,2909,2018-06-16 12:00:00,6,16,12,5,17.5,0.0,0.5,0.77
2018/6/16,13:00,2918,2018-06-16 13:00:00,6,16,13,5,17.3,0.0,0.5,0.78
2018/6/16,14:00,2919,2018-06-16 14:00:00,6,16,14,5,17.3,0.0,0.5,0.77
2018/6/16,15:00,2906,2018-06-16 15:00:00,6,16,15,5,17.1,0.0,0.5,0.77
2018/6/16,16:00,2928,2018-06-16 16:00:00,6,16,16,5,17.2,0.0,0.5,0.77
2018/6/16,17:00,2982,2018-06-16 17:00:00,6,16,17,5,16.8,0.0,0.5,0.77
2018/6/16,18:00,3051,2018-06-16 18:00:00,6,16,18,5,16.7,0.0,0.5,0.82
2018/6/16,19:00,3040,2018-06-16 19:00:00,6,16,19,5,16.2,0.0,0.5,0.83
2018/6/16,20:00,2942,2018-06-16 20:00:00,6,16,20,5,16.1,0.0,0.5,0.81
2018/6/16,21:00,2791,2018-06-16 21:00:00,6,16,21,5,16.1,0.0,0.5,0.84
2018/6/16,22:00,2649,2018-06-16 22:00:00,6,16,22,5,15.8,0.0,0.5,0.84
2018/6/16,23:00,2504,2018-06-16 23:00:00,6,16,23,5,15.8,0.0,0.5,0.84
2018/6/17,0:00,2331,2018-06-17 00:00:00,6,17,0,6,15.5,0.0,0.5,0.84
2018/6/17,1:00,2222,2018-06-17 01:00:00,6,17,1,6,15.7,0.0,0.5,0.86
2018/6/17,2:00,2186,2018-06-17 02:00:00,6,17,2,6,15.6,0.0,0.5,0.86
2018/6/17,3:00,2199,2018-06-17 03:00:00,6,17,3,6,15.6,0.0,0.5,0.86
2018/6/17,4:00,2206,2018-06-17 04:00:00,6,17,4,6,15.6,0.0,0.5,0.86
2018/6/17,5:00,2171,2018-06-17 05:00:00,6,17,5,6,15.6,0.0,0.5,0.87
2018/6/17,6:00,2193,2018-06-17 06:00:00,6,17,6,6,16.0,0.0,0.5,0.84
2018/6/17,7:00,2325,2018-06-17 07:00:00,6,17,7,6,16.0,0.0,0.5,0.82
2018/6/17,8:00,2483,2018-06-17 08:00:00,6,17,8,6,17.1,0.0,0.5,0.77
2018/6/17,9:00,2614,2018-06-17 09:00:00,6,17,9,6,17.6,0.0,0.5,0.72
2018/6/17,10:00,2642,2018-06-17 10:00:00,6,17,10,6,19.0,0.0,0.5,0.73
2018/6/17,11:00,2700,2018-06-17 11:00:00,6,17,11,6,19.2,0.0,0.5,0.72
2018/6/17,12:00,2699,2018-06-17 12:00:00,6,17,12,6,21.0,0.0,0.5,0.62
2018/6/17,13:00,2664,2018-06-17 13:00:00,6,17,13,6,21.5,0.0,0.5,0.62
2018/6/17,14:00,2668,2018-06-17 14:00:00,6,17,14,6,21.1,0.0,0.5,0.65
2018/6/17,15:00,2664,2018-06-17 15:00:00,6,17,15,6,22.2,0.0,0.5,0.66
2018/6/17,16:00,2699,2018-06-17 16:00:00,6,17,16,6,21.6,0.0,0.5,0.7
2018/6/17,17:00,2761,2018-06-17 17:00:00,6,17,17,6,21.0,0.0,0.5,0.71
2018/6/17,18:00,2884,2018-06-17 18:00:00,6,17,18,6,20.9,0.0,0.5,0.77
2018/6/17,19:00,2974,2018-06-17 19:00:00,6,17,19,6,20.2,0.0,0.5,0.75
2018/6/17,20:00,2905,2018-06-17 20:00:00,6,17,20,6,20.3,0.0,0.3,0.78
2018/6/17,21:00,2773,2018-06-17 21:00:00,6,17,21,6,19.7,0.0,0.3,0.78
2018/6/17,22:00,2632,2018-06-17 22:00:00,6,17,22,6,19.8,0.0,0.3,0.87
2018/6/17,23:00,2484,2018-06-17 23:00:00,6,17,23,6,18.6,0.0,0.3,0.93
2018/6/18,0:00,2329,2018-06-18 00:00:00,6,18,0,0,18.0,0.0,0.3,0.95
2018/6/18,1:00,2220,2018-06-18 01:00:00,6,18,1,0,18.1,0.0,1.0,0.93
2018/6/18,2:00,2205,2018-06-18 02:00:00,6,18,2,0,18.5,0.0,1.0,0.92
2018/6/18,3:00,2236,2018-06-18 03:00:00,6,18,3,0,18.6,0.0,1.0,0.89
2018/6/18,4:00,2268,2018-06-18 04:00:00,6,18,4,0,18.7,0.0,1.0,0.9
2018/6/18,5:00,2279,2018-06-18 05:00:00,6,18,5,0,18.6,0.0,0.5,0.9
2018/6/18,6:00,2442,2018-06-18 06:00:00,6,18,6,0,18.9,0.0,0.5,0.85
2018/6/18,7:00,2769,2018-06-18 07:00:00,6,18,7,0,19.8,0.0,0.5,0.86
2018/6/18,8:00,3153,2018-06-18 08:00:00,6,18,8,0,20.1,0.0,0.5,0.82
2018/6/18,9:00,3421,2018-06-18 09:00:00,6,18,9,0,20.4,0.0,0.5,0.86
2018/6/18,10:00,3526,2018-06-18 10:00:00,6,18,10,0,20.2,0.0,0.5,0.83
2018/6/18,11:00,3545,2018-06-18 11:00:00,6,18,11,0,20.8,0.0,0.5,0.84
2018/6/18,12:00,3375,2018-06-18 12:00:00,6,18,12,0,20.3,0.0,0.5,0.94
2018/6/18,13:00,3505,2018-06-18 13:00:00,6,18,13,0,19.4,0.0,0.5,0.92
2018/6/18,14:00,3510,2018-06-18 14:00:00,6,18,14,0,19.7,0.0,1.0,0.97
2018/6/18,15:00,3477,2018-06-18 15:00:00,6,18,15,0,19.3,0.0,1.0,1.0
2018/6/18,16:00,3482,2018-06-18 16:00:00,6,18,16,0,19.6,0.5,1.0,0.92
2018/6/18,17:00,3435,2018-06-18 17:00:00,6,18,17,0,20.2,0.0,1.0,0.94
2018/6/18,18:00,3445,2018-06-18 18:00:00,6,18,18,0,19.9,0.0,1.0,0.98
2018/6/18,19:00,3413,2018-06-18 19:00:00,6,18,19,0,19.3,0.0,1.0,1.0
2018/6/18,20:00,3256,2018-06-18 20:00:00,6,18,20,0,19.2,1.0,1.0,1.0
2018/6/18,21:00,3083,2018-06-18 21:00:00,6,18,21,0,19.1,0.0,1.0,1.0
2018/6/18,22:00,2963,2018-06-18 22:00:00,6,18,22,0,19.0,0.5,1.0,1.0
2018/6/18,23:00,2779,2018-06-18 23:00:00,6,18,23,0,18.8,0.0,1.0,1.0
2018/6/19,0:00,2576,2018-06-19 00:00:00,6,19,0,1,18.6,0.0,1.0,1.0
2018/6/19,1:00,2450,2018-06-19 01:00:00,6,19,1,1,18.5,0.0,0.5,1.0
2018/6/19,2:00,2414,2018-06-19 02:00:00,6,19,2,1,18.4,0.0,0.5,0.98
2018/6/19,3:00,2439,2018-06-19 03:00:00,6,19,3,1,18.4,0.0,0.5,0.95
2018/6/19,4:00,2437,2018-06-19 04:00:00,6,19,4,1,18.6,0.0,0.5,0.96
2018/6/19,5:00,2433,2018-06-19 05:00:00,6,19,5,1,18.5,0.0,0.5,0.94
2018/6/19,6:00,2579,2018-06-19 06:00:00,6,19,6,1,19.1,0.0,0.5,0.9
2018/6/19,7:00,2849,2018-06-19 07:00:00,6,19,7,1,20.1,0.0,0.5,0.82
2018/6/19,8:00,3241,2018-06-19 08:00:00,6,19,8,1,21.0,0.0,0.5,0.77
2018/6/19,9:00,3559,2018-06-19 09:00:00,6,19,9,1,23.4,0.0,0.5,0.69
2018/6/19,10:00,3663,2018-06-19 10:00:00,6,19,10,1,23.7,0.0,0.5,0.64
2018/6/19,11:00,3728,2018-06-19 11:00:00,6,19,11,1,25.4,0.0,0.5,0.58
2018/6/19,12:00,3605,2018-06-19 12:00:00,6,19,12,1,26.2,0.0,0.5,0.57
2018/6/19,13:00,3774,2018-06-19 13:00:00,6,19,13,1,27.2,0.0,0.5,0.56
2018/6/19,14:00,3776,2018-06-19 14:00:00,6,19,14,1,27.4,0.0,0.3,0.57
2018/6/19,15:00,3749,2018-06-19 15:00:00,6,19,15,1,27.2,0.0,0.3,0.57
2018/6/19,16:00,3766,2018-06-19 16:00:00,6,19,16,1,27.0,0.0,0.3,0.59
2018/6/19,17:00,3630,2018-06-19 17:00:00,6,19,17,1,25.7,0.0,0.3,0.63
2018/6/19,18:00,3566,2018-06-19 18:00:00,6,19,18,1,25.2,0.0,0.3,0.71
2018/6/19,19:00,3537,2018-06-19 19:00:00,6,19,19,1,24.2,0.0,0.3,0.78
2018/6/19,20:00,3363,2018-06-19 20:00:00,6,19,20,1,22.9,0.0,0.3,0.82
2018/6/19,21:00,3172,2018-06-19 21:00:00,6,19,21,1,22.4,0.0,0.3,0.84
2018/6/19,22:00,3054,2018-06-19 22:00:00,6,19,22,1,22.0,0.0,0.3,0.83
2018/6/19,23:00,2863,2018-06-19 23:00:00,6,19,23,1,21.7,0.0,0.3,0.85
2018/6/20,0:00,2630,2018-06-20 00:00:00,6,20,0,2,21.4,0.0,0.3,0.86
2018/6/20,1:00,2483,2018-06-20 01:00:00,6,20,1,2,21.4,0.0,1.0,0.88
2018/6/20,2:00,2436,2018-06-20 02:00:00,6,20,2,2,21.3,0.0,1.0,0.9
2018/6/20,3:00,2448,2018-06-20 03:00:00,6,20,3,2,21.2,0.0,1.0,0.95
2018/6/20,4:00,2465,2018-06-20 04:00:00,6,20,4,2,20.9,0.0,1.0,0.99
2018/6/20,5:00,2492,2018-06-20 05:00:00,6,20,5,2,20.7,0.5,1.0,1.0
2018/6/20,6:00,2686,2018-06-20 06:00:00,6,20,6,2,20.6,1.0,1.0,1.0
2018/6/20,7:00,2991,2018-06-20 07:00:00,6,20,7,2,20.4,1.5,1.0,1.0
2018/6/20,8:00,3366,2018-06-20 08:00:00,6,20,8,2,20.7,2.0,1.0,0.99
2018/6/20,9:00,3645,2018-06-20 09:00:00,6,20,9,2,20.8,2.5,1.0,1.0
2018/6/20,10:00,3715,2018-06-20 10:00:00,6,20,10,2,21.1,1.0,1.0,1.0
2018/6/20,11:00,3715,2018-06-20 11:00:00,6,20,11,2,20.9,5.0,1.0,0.99
2018/6/20,12:00,3500,2018-06-20 12:00:00,6,20,12,2,21.1,3.5,1.0,0.99
2018/6/20,13:00,3609,2018-06-20 13:00:00,6,20,13,2,21.3,0.5,1.0,1.0
2018/6/20,14:00,3615,2018-06-20 14:00:00,6,20,14,2,21.7,0.0,1.0,1.0
2018/6/20,15:00,3573,2018-06-20 15:00:00,6,20,15,2,21.4,0.0,1.0,1.0
2018/6/20,16:00,3589,2018-06-20 16:00:00,6,20,16,2,21.6,0.0,1.0,1.0
2018/6/20,17:00,3538,2018-06-20 17:00:00,6,20,17,2,21.3,0.5,1.0,1.0
2018/6/20,18:00,3533,2018-06-20 18:00:00,6,20,18,2,21.1,0.5,1.0,1.0
2018/6/20,19:00,3439,2018-06-20 19:00:00,6,20,19,2,20.4,0.0,1.0,1.0
2018/6/20,20:00,3281,2018-06-20 20:00:00,6,20,20,2,20.2,0.5,1.0,1.0
2018/6/20,21:00,3106,2018-06-20 21:00:00,6,20,21,2,19.7,0.5,1.0,1.0
2018/6/20,22:00,2997,2018-06-20 22:00:00,6,20,22,2,19.8,1.0,1.0,1.0
2018/6/20,23:00,2819,2018-06-20 23:00:00,6,20,23,2,19.6,2.5,1.0,1.0
2018/6/21,0:00,2607,2018-06-21 00:00:00,6,21,0,3,19.4,1.5,1.0,1.0
2018/6/21,1:00,2475,2018-06-21 01:00:00,6,21,1,3,19.3,0.0,1.0,1.0
2018/6/21,2:00,2440,2018-06-21 02:00:00,6,21,2,3,19.1,0.0,1.0,1.0
2018/6/21,3:00,2452,2018-06-21 03:00:00,6,21,3,3,19.1,1.0,1.0,1.0
2018/6/21,4:00,2464,2018-06-21 04:00:00,6,21,4,3,19.2,0.5,1.0,1.0
2018/6/21,5:00,2463,2018-06-21 05:00:00,6,21,5,3,19.4,0.5,0.5,1.0
2018/6/21,6:00,2629,2018-06-21 06:00:00,6,21,6,3,19.7,0.0,0.5,1.0
2018/6/21,7:00,2916,2018-06-21 07:00:00,6,21,7,3,20.4,0.0,0.5,1.0
2018/6/21,8:00,3279,2018-06-21 08:00:00,6,21,8,3,20.5,0.0,0.5,0.98
2018/6/21,9:00,3572,2018-06-21 09:00:00,6,21,9,3,21.0,0.0,0.5,0.98
2018/6/21,10:00,3619,2018-06-21 10:00:00,6,21,10,3,21.5,0.0,0.5,0.92
2018/6/21,11:00,3665,2018-06-21 11:00:00,6,21,11,3,21.9,0.0,0.5,0.86
2018/6/21,12:00,3548,2018-06-21 12:00:00,6,21,12,3,23.4,0.0,0.5,0.86
2018/6/21,13:00,3655,2018-06-21 13:00:00,6,21,13,3,22.9,0.0,0.5,0.86
2018/6/21,14:00,3628,2018-06-21 14:00:00,6,21,14,3,22.9,0.0,0.5,0.93
2018/6/21,15:00,3581,2018-06-21 15:00:00,6,21,15,3,22.5,0.0,0.5,0.91
2018/6/21,16:00,3592,2018-06-21 16:00:00,6,21,16,3,23.0,0.0,0.5,0.88
2018/6/21,17:00,3536,2018-06-21 17:00:00,6,21,17,3,23.6,0.0,0.5,0.85
2018/6/21,18:00,3546,2018-06-21 18:00:00,6,21,18,3,23.1,0.0,0.5,0.91
2018/6/21,19:00,3514,2018-06-21 19:00:00,6,21,19,3,22.2,0.0,0.5,0.96
2018/6/21,20:00,3353,2018-06-21 20:00:00,6,21,20,3,21.2,0.0,0.0,0.98
2018/6/21,21:00,3165,2018-06-21 21:00:00,6,21,21,3,20.6,0.0,0.0,1.0
2018/6/21,22:00,3029,2018-06-21 22:00:00,6,21,22,3,20.4,0.0,0.0,1.0
2018/6/21,23:00,2839,2018-06-21 23:00:00,6,21,23,3,20.7,0.0,0.0,1.0
2018/6/22,0:00,2628,2018-06-22 00:00:00,6,22,0,4,20.2,0.0,0.0,1.0
2018/6/22,1:00,2491,2018-06-22 01:00:00,6,22,1,4,20.2,0.0,0.0,1.0
2018/6/22,2:00,2446,2018-06-22 02:00:00,6,22,2,4,20.1,0.0,0.0,1.0
2018/6/22,3:00,2459,2018-06-22 03:00:00,6,22,3,4,20.0,0.0,0.0,1.0
2018/6/22,4:00,2458,2018-06-22 04:00:00,6,22,4,4,19.7,0.0,0.0,1.0
2018/6/22,5:00,2461,2018-06-22 05:00:00,6,22,5,4,19.6,0.0,0.0,1.0
2018/6/22,6:00,2629,2018-06-22 06:00:00,6,22,6,4,20.5,0.0,0.0,0.74
2018/6/22,7:00,2913,2018-06-22 07:00:00,6,22,7,4,21.4,0.0,0.0,0.68
2018/6/22,8:00,3298,2018-06-22 08:00:00,6,22,8,4,23.9,0.0,0.3,0.63
2018/6/22,9:00,3664,2018-06-22 09:00:00,6,22,9,4,25.1,0.0,0.3,0.63
2018/6/22,10:00,3805,2018-06-22 10:00:00,6,22,10,4,25.4,0.0,0.3,0.75
2018/6/22,11:00,3834,2018-06-22 11:00:00,6,22,11,4,24.8,0.0,0.3,0.64
2018/6/22,12:00,3739,2018-06-22 12:00:00,6,22,12,4,27.0,0.0,0.3,0.68
2018/6/22,13:00,3867,2018-06-22 13:00:00,6,22,13,4,26.2,0.0,0.3,0.61
2018/6/22,14:00,3844,2018-06-22 14:00:00,6,22,14,4,25.9,0.0,0.3,0.63
2018/6/22,15:00,3810,2018-06-22 15:00:00,6,22,15,4,26.3,0.0,0.3,0.73
2018/6/22,16:00,3805,2018-06-22 16:00:00,6,22,16,4,25.7,0.0,0.3,0.72
2018/6/22,17:00,3673,2018-06-22 17:00:00,6,22,17,4,25.8,0.0,0.3,0.75
2018/6/22,18:00,3598,2018-06-22 18:00:00,6,22,18,4,25.3,0.0,0.3,0.8
2018/6/22,19:00,3570,2018-06-22 19:00:00,6,22,19,4,23.9,0.0,0.3,0.82
2018/6/22,20:00,3399,2018-06-22 20:00:00,6,22,20,4,23.4,0.0,0.3,0.79
2018/6/22,21:00,3206,2018-06-22 21:00:00,6,22,21,4,22.4,0.0,0.3,0.85
2018/6/22,22:00,3075,2018-06-22 22:00:00,6,22,22,4,21.4,0.0,0.3,0.92
2018/6/22,23:00,2893,2018-06-22 23:00:00,6,22,23,4,20.5,0.0,0.3,0.93
2018/6/23,0:00,2662,2018-06-23 00:00:00,6,23,0,5,20.4,0.0,0.3,0.96
2018/6/23,1:00,2509,2018-06-23 01:00:00,6,23,1,5,20.7,0.0,0.3,0.95
2018/6/23,2:00,2448,2018-06-23 02:00:00,6,23,2,5,20.8,0.0,0.3,0.97
2018/6/23,3:00,2447,2018-06-23 03:00:00,6,23,3,5,20.8,0.0,0.3,1.0
2018/6/23,4:00,2432,2018-06-23 04:00:00,6,23,4,5,20.3,0.0,0.3,0.92
2018/6/23,5:00,2375,2018-06-23 05:00:00,6,23,5,5,20.9,0.0,0.5,0.93
2018/6/23,6:00,2411,2018-06-23 06:00:00,6,23,6,5,21.1,0.0,0.5,0.92
2018/6/23,7:00,2602,2018-06-23 07:00:00,6,23,7,5,21.2,0.0,0.5,0.89
2018/6/23,8:00,2874,2018-06-23 08:00:00,6,23,8,5,21.7,0.0,0.5,0.87
2018/6/23,9:00,3112,2018-06-23 09:00:00,6,23,9,5,21.9,0.0,0.5,0.87
2018/6/23,10:00,3211,2018-06-23 10:00:00,6,23,10,5,22.2,0.0,0.5,0.84
